PMID,Title,Dataset,sentence_id,rhetorical_role,label_confidence,local_similarity_to_previous_sentence,similarity_to_opening_anchor,similarity_to_own_role_anchor_loo,previous_role,same_role_as_previous,low_local_similarity_flag,within_role_low_similarity_flag
28474968,Additive Effect of Plasma Rich in Growth Factors With Guided Tissue Regeneration in Treatment of Intrabony Defects in Patients With Chronic Periodontitis: A Split-Mouth Randomized Controlled Clinical Trial.,Clinical,8,Results,0.99,0.2593355476856231,0.1390321105718612,0.5283770561218262,Methods,False,False,False
28474968,Additive Effect of Plasma Rich in Growth Factors With Guided Tissue Regeneration in Treatment of Intrabony Defects in Patients With Chronic Periodontitis: A Split-Mouth Randomized Controlled Clinical Trial.,Clinical,9,Results,0.99,0.5198885798454285,0.0313239470124244,0.7244926691055298,Results,True,False,False
28474968,Additive Effect of Plasma Rich in Growth Factors With Guided Tissue Regeneration in Treatment of Intrabony Defects in Patients With Chronic Periodontitis: A Split-Mouth Randomized Controlled Clinical Trial.,Clinical,10,Results,0.99,0.7773965001106262,0.0965997874736785,0.7004884481430054,Results,True,False,False
28474968,Additive Effect of Plasma Rich in Growth Factors With Guided Tissue Regeneration in Treatment of Intrabony Defects in Patients With Chronic Periodontitis: A Split-Mouth Randomized Controlled Clinical Trial.,Clinical,11,Results,0.98,0.3418433964252472,0.132039412856102,0.5473614931106567,Results,True,False,False
28474968,Additive Effect of Plasma Rich in Growth Factors With Guided Tissue Regeneration in Treatment of Intrabony Defects in Patients With Chronic Periodontitis: A Split-Mouth Randomized Controlled Clinical Trial.,Clinical,12,Results,0.99,0.3004856407642364,0.3053520619869232,0.4493255615234375,Results,True,False,False
28474968,Additive Effect of Plasma Rich in Growth Factors With Guided Tissue Regeneration in Treatment of Intrabony Defects in Patients With Chronic Periodontitis: A Split-Mouth Randomized Controlled Clinical Trial.,Clinical,13,Results,0.97,0.2349465787410736,0.0905465260148048,0.5661791563034058,Results,True,False,False
28474968,Additive Effect of Plasma Rich in Growth Factors With Guided Tissue Regeneration in Treatment of Intrabony Defects in Patients With Chronic Periodontitis: A Split-Mouth Randomized Controlled Clinical Trial.,Clinical,14,Conclusion,0.99,0.2712186276912689,0.049257542937994,0.074613519012928,Results,False,False,False
28474968,Additive Effect of Plasma Rich in Growth Factors With Guided Tissue Regeneration in Treatment of Intrabony Defects in Patients With Chronic Periodontitis: A Split-Mouth Randomized Controlled Clinical Trial.,Clinical,15,Conclusion,0.99,0.0620996803045272,0.3813791275024414,0.5826599597930908,Conclusion,True,True,True
28474968,Additive Effect of Plasma Rich in Growth Factors With Guided Tissue Regeneration in Treatment of Intrabony Defects in Patients With Chronic Periodontitis: A Split-Mouth Randomized Controlled Clinical Trial.,Clinical,16,Conclusion,0.99,0.7939269542694092,0.4253453016281128,0.5990939140319824,Conclusion,True,False,False
36414947,Effects of omega-3 supplementation as an adjunct to non-surgical periodontal therapy on periodontal parameters in periodontitis patients: a randomized clinical trial.,Clinical,1,Background,0.99,,0.6935664415359497,,,False,False,False
36414947,Effects of omega-3 supplementation as an adjunct to non-surgical periodontal therapy on periodontal parameters in periodontitis patients: a randomized clinical trial.,Clinical,2,Aim,0.99,-0.0379314236342906,0.6935663223266602,,Background,False,True,False
36414947,Effects of omega-3 supplementation as an adjunct to non-surgical periodontal therapy on periodontal parameters in periodontitis patients: a randomized clinical trial.,Clinical,3,Methods,0.99,0.628193736076355,0.4925603568553924,0.5204769968986511,Aim,False,False,False
36414947,Effects of omega-3 supplementation as an adjunct to non-surgical periodontal therapy on periodontal parameters in periodontitis patients: a randomized clinical trial.,Clinical,4,Methods,0.99,0.6973615884780884,0.3484219312667846,0.5520819425582886,Methods,True,False,False
36414947,Effects of omega-3 supplementation as an adjunct to non-surgical periodontal therapy on periodontal parameters in periodontitis patients: a randomized clinical trial.,Clinical,5,Methods,0.99,0.2156224548816681,0.3091316223144531,0.214542880654335,Methods,True,False,False
36414947,Effects of omega-3 supplementation as an adjunct to non-surgical periodontal therapy on periodontal parameters in periodontitis patients: a randomized clinical trial.,Clinical,6,Methods,0.99,0.0589732341468334,0.1083358377218246,0.2755495309829712,Methods,True,True,True
36414947,Effects of omega-3 supplementation as an adjunct to non-surgical periodontal therapy on periodontal parameters in periodontitis patients: a randomized clinical trial.,Clinical,7,Methods,0.98,0.2929570078849792,0.1426334679126739,0.3218279778957367,Methods,True,False,False
36414947,Effects of omega-3 supplementation as an adjunct to non-surgical periodontal therapy on periodontal parameters in periodontitis patients: a randomized clinical trial.,Clinical,8,Results,0.99,0.5814831852912903,0.2034421414136886,0.4364216327667236,Methods,False,False,False
36414947,Effects of omega-3 supplementation as an adjunct to non-surgical periodontal therapy on periodontal parameters in periodontitis patients: a randomized clinical trial.,Clinical,9,Results,0.99,0.4364216327667236,0.1078500598669052,0.4364216327667236,Results,True,False,False
36414947,Effects of omega-3 supplementation as an adjunct to non-surgical periodontal therapy on periodontal parameters in periodontitis patients: a randomized clinical trial.,Clinical,10,Conclusion,0.99,0.1505813747644424,0.5963770747184753,,Results,False,False,False
27013640,Amoxicillin Plus Metronidazole Therapy for Patients with Periodontitis and Type 2 Diabetes: A 2-year Randomized Controlled Trial.,Clinical,1,Aim,0.99,,1.0000001192092896,,,False,False,False
27013640,Amoxicillin Plus Metronidazole Therapy for Patients with Periodontitis and Type 2 Diabetes: A 2-year Randomized Controlled Trial.,Clinical,2,Methods,0.99,0.410192608833313,0.410192608833313,,Aim,False,False,False
27013640,Amoxicillin Plus Metronidazole Therapy for Patients with Periodontitis and Type 2 Diabetes: A 2-year Randomized Controlled Trial.,Clinical,3,Results,0.98,0.3760160803794861,0.2608481049537658,0.4002493619918823,Methods,False,False,False
27013640,Amoxicillin Plus Metronidazole Therapy for Patients with Periodontitis and Type 2 Diabetes: A 2-year Randomized Controlled Trial.,Clinical,4,Results,0.99,0.0791267603635788,0.1179772317409515,0.2983433604240417,Results,True,True,True
27013640,Amoxicillin Plus Metronidazole Therapy for Patients with Periodontitis and Type 2 Diabetes: A 2-year Randomized Controlled Trial.,Clinical,5,Results,0.98,0.0693036913871765,0.3176429867744446,0.4160429239273071,Results,True,True,True
27013640,Amoxicillin Plus Metronidazole Therapy for Patients with Periodontitis and Type 2 Diabetes: A 2-year Randomized Controlled Trial.,Clinical,6,Results,0.99,0.3071858286857605,0.210661232471466,0.549843966960907,Results,True,False,False
27013640,Amoxicillin Plus Metronidazole Therapy for Patients with Periodontitis and Type 2 Diabetes: A 2-year Randomized Controlled Trial.,Clinical,7,Results,0.98,0.4381107687950134,0.1870028674602508,0.3600401282310486,Results,True,False,False
27013640,Amoxicillin Plus Metronidazole Therapy for Patients with Periodontitis and Type 2 Diabetes: A 2-year Randomized Controlled Trial.,Clinical,8,Conclusion,0.99,0.4341129660606384,0.6117836236953735,,Results,False,False,False
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,1,Background,0.99,,0.550708532333374,-0.0160937327891588,,False,False,False
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,2,Background,0.98,-0.0160937327891588,0.631157636642456,-0.0160937327891588,Background,True,False,False
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,3,Aim,0.99,-0.0409968718886375,0.5539472103118896,0.063375674188137,Background,False,False,False
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,4,Aim,0.98,0.063375674188137,0.6933485865592957,0.063375674188137,Aim,True,False,False
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,5,Methods,0.99,0.0749135911464691,0.2824606895446777,0.0319726094603538,Aim,False,False,False
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,6,Methods,0.98,0.0106551591306924,0.2618643343448639,0.2535269260406494,Methods,True,False,False
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,7,Methods,0.97,0.355335384607315,0.4898935556411743,0.2794629633426666,Methods,True,False,False
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,8,Results,0.99,0.546095609664917,0.5205081701278687,0.7376556992530823,Methods,False,False,False
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,9,Results,0.99,0.5467619895935059,0.5076823234558105,0.5404872894287109,Results,True,False,False
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,10,Results,0.99,0.4529822468757629,0.4206297993659973,0.6616251468658447,Results,True,False,False
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,11,Conclusion,0.99,0.0512314848601818,0.3717485666275024,-0.0617185123264789,Results,False,False,False
40631715,Evaluation of the periodontal status and systemic diseases in dental patients in Turkey.,Clinical,12,Conclusion,0.98,-0.0617185235023498,0.5092003345489502,-0.0617185235023498,Conclusion,True,True,True
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,1,Background,0.96,,1.0,,,False,False,False
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,2,Methods,0.99,0.473021924495697,0.473021924495697,0.485986053943634,Background,False,False,False
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,3,Methods,0.99,0.485986053943634,0.6973175406455994,0.485986053943634,Methods,True,False,False
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,4,Results,0.99,0.6140769720077515,0.558715283870697,0.3240867257118225,Methods,False,False,False
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,5,Results,0.98,0.1909676194190979,0.1896599531173706,0.2993680536746979,Results,True,True,True
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,6,Results,0.97,0.2974890768527984,0.2246869504451751,0.4072892367839813,Results,True,False,False
21059869,FGF-2 stimulates periodontal regeneration: results of a multi-center randomized clinical trial.,Clinical,7,Conclusion,0.98,0.2481485605239868,0.89872145652771,,Results,False,False,False
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,1,Aim,0.99,,0.9565297961235046,0.8298982977867126,,False,False,False
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,2,Aim,0.98,0.8298982977867126,0.9565298557281494,0.8298982977867126,Aim,True,False,False
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,3,Methods,0.99,0.1297061890363693,0.1614277213811874,0.3309407532215118,Aim,False,True,False
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,4,Methods,0.98,0.3691178560256958,0.5104419589042664,0.4921693205833435,Methods,True,False,False
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,5,Methods,0.99,0.5376832485198975,0.5946683883666992,0.4577065408229828,Methods,True,False,False
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,6,Methods,0.99,0.1850867271423339,0.6672599911689758,0.174531489610672,Methods,True,True,True
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,7,Results,0.99,0.5149677395820618,0.9004331231117249,0.9313849210739136,Methods,False,False,False
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,8,Results,0.99,0.8059036135673523,0.7805776000022888,0.7707394957542419,Results,True,False,False
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,9,Results,0.99,0.7013465166091919,0.9227643013000488,0.8490042090415955,Results,True,False,False
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,10,Conclusion,0.97,0.8188969492912292,0.8913223147392273,0.8787014484405518,Results,False,False,False
28025432,Visfatin levels in gingival crevicular fluid and serum before and after non-surgical treatment for periodontal diseases.,Clinical,11,Conclusion,0.98,0.878701388835907,0.8799929618835449,0.878701388835907,Conclusion,True,False,False
40123306,"Systemic Azithromycin as an Adjunct to Non-Surgical Subgingival Instrumentation in the Treatment of Stage III/IV, Grade C Periodontitis: 12-Month Clinical, Microbiological and Cytokine Results of a Randomised Controlled Trial.",Clinical,1,Aim,0.99,,1.0,,,False,False,False
40123306,"Systemic Azithromycin as an Adjunct to Non-Surgical Subgingival Instrumentation in the Treatment of Stage III/IV, Grade C Periodontitis: 12-Month Clinical, Microbiological and Cytokine Results of a Randomised Controlled Trial.",Clinical,2,Methods,0.99,0.8508262634277344,0.8508262634277344,0.2443086057901382,Aim,False,False,False
40123306,"Systemic Azithromycin as an Adjunct to Non-Surgical Subgingival Instrumentation in the Treatment of Stage III/IV, Grade C Periodontitis: 12-Month Clinical, Microbiological and Cytokine Results of a Randomised Controlled Trial.",Clinical,3,Methods,0.98,0.5003893971443176,0.5416238307952881,0.2614333033561706,Methods,True,False,False
40123306,"Systemic Azithromycin as an Adjunct to Non-Surgical Subgingival Instrumentation in the Treatment of Stage III/IV, Grade C Periodontitis: 12-Month Clinical, Microbiological and Cytokine Results of a Randomised Controlled Trial.",Clinical,4,Results,0.99,0.1036933958530426,0.0043055973947048,0.0969641506671905,Methods,False,False,False
40123306,"Systemic Azithromycin as an Adjunct to Non-Surgical Subgingival Instrumentation in the Treatment of Stage III/IV, Grade C Periodontitis: 12-Month Clinical, Microbiological and Cytokine Results of a Randomised Controlled Trial.",Clinical,5,Results,0.99,0.1163470074534416,0.1593469679355621,0.4331043660640716,Results,True,False,False
40123306,"Systemic Azithromycin as an Adjunct to Non-Surgical Subgingival Instrumentation in the Treatment of Stage III/IV, Grade C Periodontitis: 12-Month Clinical, Microbiological and Cytokine Results of a Randomised Controlled Trial.",Clinical,6,Results,0.98,0.1995960772037506,0.7812241315841675,0.4599697589874267,Results,True,False,False
40123306,"Systemic Azithromycin as an Adjunct to Non-Surgical Subgingival Instrumentation in the Treatment of Stage III/IV, Grade C Periodontitis: 12-Month Clinical, Microbiological and Cytokine Results of a Randomised Controlled Trial.",Clinical,7,Results,0.98,0.6583619117736816,0.51069176197052,0.5858480930328369,Results,True,False,False
40123306,"Systemic Azithromycin as an Adjunct to Non-Surgical Subgingival Instrumentation in the Treatment of Stage III/IV, Grade C Periodontitis: 12-Month Clinical, Microbiological and Cytokine Results of a Randomised Controlled Trial.",Clinical,8,Results,0.98,0.4961248636245727,0.3219297528266907,0.593071460723877,Results,True,False,False
40123306,"Systemic Azithromycin as an Adjunct to Non-Surgical Subgingival Instrumentation in the Treatment of Stage III/IV, Grade C Periodontitis: 12-Month Clinical, Microbiological and Cytokine Results of a Randomised Controlled Trial.",Clinical,9,Conclusion,0.99,0.058945745229721,-0.0342887714505195,-0.0189532525837421,Results,False,False,False
40123306,"Systemic Azithromycin as an Adjunct to Non-Surgical Subgingival Instrumentation in the Treatment of Stage III/IV, Grade C Periodontitis: 12-Month Clinical, Microbiological and Cytokine Results of a Randomised Controlled Trial.",Clinical,10,Conclusion,0.98,-0.0189532525837421,0.8535436987876892,-0.0189532488584518,Conclusion,True,True,True
40123306,"Systemic Azithromycin as an Adjunct to Non-Surgical Subgingival Instrumentation in the Treatment of Stage III/IV, Grade C Periodontitis: 12-Month Clinical, Microbiological and Cytokine Results of a Randomised Controlled Trial.",Clinical,11,Methods,0.9,-0.0284970700740814,0.0226723924279212,0.4328898191452026,Conclusion,False,True,False
40123306,"Systemic Azithromycin as an Adjunct to Non-Surgical Subgingival Instrumentation in the Treatment of Stage III/IV, Grade C Periodontitis: 12-Month Clinical, Microbiological and Cytokine Results of a Randomised Controlled Trial.",Clinical,12,Methods,0.95,0.6218075752258301,0.1847539842128753,0.5998034477233887,Methods,True,False,False
40123306,"Systemic Azithromycin as an Adjunct to Non-Surgical Subgingival Instrumentation in the Treatment of Stage III/IV, Grade C Periodontitis: 12-Month Clinical, Microbiological and Cytokine Results of a Randomised Controlled Trial.",Clinical,13,Methods,0.85,0.5742886066436768,0.0853786692023277,0.4771040081977844,Methods,True,False,False
27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",Clinical,1,Aim,0.98,,1.0,,,False,False,False
27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",Clinical,2,Methods,0.99,0.0203980710357427,0.0203980710357427,0.082865796983242,Aim,False,True,False
27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",Clinical,3,Methods,0.99,0.0360260643064975,0.6227916479110718,0.5049792528152466,Methods,True,True,True
27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",Clinical,4,Methods,0.99,0.1196152120828628,0.0850302651524543,0.2386636137962341,Methods,True,False,False
27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",Clinical,5,Methods,0.99,0.1068411171436309,0.7566673159599304,0.4665942192077636,Methods,True,False,False
27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",Clinical,6,Methods,0.99,0.5367698073387146,0.5519697070121765,0.4560287296772003,Methods,True,False,False
27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",Clinical,7,Methods,0.99,0.1166713163256645,0.0403732024133205,0.1690622419118881,Methods,True,False,False
27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",Clinical,8,Methods,0.98,0.2257037907838821,0.114141471683979,0.2446983158588409,Methods,True,False,False
27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",Clinical,9,Results,0.99,0.4342406392097473,0.2622350454330444,0.6244733929634094,Methods,False,False,False
27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",Clinical,10,Results,0.99,0.5471987724304199,0.3070216178894043,0.534045934677124,Results,True,False,False
27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",Clinical,11,Results,0.99,0.3740991353988647,0.07749804854393,0.4901017546653747,Results,True,False,False
27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",Clinical,12,Conclusion,0.99,0.300995796918869,-0.0170498862862586,-0.0291069447994232,Results,False,False,False
27145828,"The efficacy of Er,Cr:YSGG laser supported periodontal therapy on the reduction of peridodontal disease related oral malodor: a randomized clinical study.",Clinical,13,Conclusion,0.99,-0.0291069410741329,0.9337531924247742,-0.0291069410741329,Conclusion,True,True,True
27477110,"Treatment of periodontal intrabony defects using autologous platelet-rich fibrin and titanium platelet-rich fibrin: a randomized, clinical, comparative study.",Clinical,1,Aim,0.99,,1.0000001192092896,,,False,False,False
27477110,"Treatment of periodontal intrabony defects using autologous platelet-rich fibrin and titanium platelet-rich fibrin: a randomized, clinical, comparative study.",Clinical,2,Methods,0.98,0.095812976360321,0.095812976360321,0.0994384959340095,Aim,False,False,False
27477110,"Treatment of periodontal intrabony defects using autologous platelet-rich fibrin and titanium platelet-rich fibrin: a randomized, clinical, comparative study.",Clinical,3,Methods,0.96,0.0929511487483978,0.3565150797367096,0.5519254207611084,Methods,True,False,False
27477110,"Treatment of periodontal intrabony defects using autologous platelet-rich fibrin and titanium platelet-rich fibrin: a randomized, clinical, comparative study.",Clinical,4,Methods,0.99,0.578220009803772,0.3961161971092224,0.4295649528503418,Methods,True,False,False
27477110,"Treatment of periodontal intrabony defects using autologous platelet-rich fibrin and titanium platelet-rich fibrin: a randomized, clinical, comparative study.",Clinical,5,Methods,0.98,0.3143962621688843,0.2896603941917419,0.4216384887695312,Methods,True,False,False
27477110,"Treatment of periodontal intrabony defects using autologous platelet-rich fibrin and titanium platelet-rich fibrin: a randomized, clinical, comparative study.",Clinical,6,Results,0.98,0.1178884357213974,0.1169465780258178,0.2334414720535278,Methods,False,False,False
27477110,"Treatment of periodontal intrabony defects using autologous platelet-rich fibrin and titanium platelet-rich fibrin: a randomized, clinical, comparative study.",Clinical,7,Results,0.99,0.2334415018558502,0.3742952346801758,0.2334415018558502,Results,True,False,False
27477110,"Treatment of periodontal intrabony defects using autologous platelet-rich fibrin and titanium platelet-rich fibrin: a randomized, clinical, comparative study.",Clinical,8,Conclusion,0.99,0.175315260887146,0.082531601190567,0.0863427594304084,Results,False,False,False
27477110,"Treatment of periodontal intrabony defects using autologous platelet-rich fibrin and titanium platelet-rich fibrin: a randomized, clinical, comparative study.",Clinical,9,Conclusion,0.98,0.0863427594304084,0.3678555488586426,0.0863427594304084,Conclusion,True,False,False
26811350,Periodontal disease and risk of all cancers among male never smokers: an updated analysis of the Health Professionals Follow-up Study.,Clinical,1,Background,0.99,,0.4498493671417236,-0.0450208820402622,,False,False,False
26811350,Periodontal disease and risk of all cancers among male never smokers: an updated analysis of the Health Professionals Follow-up Study.,Clinical,2,Background,0.97,-0.0465380698442459,0.7925947308540344,0.4444160759449005,Background,True,True,True
26811350,Periodontal disease and risk of all cancers among male never smokers: an updated analysis of the Health Professionals Follow-up Study.,Clinical,3,Background,0.98,0.6637529730796814,0.7979620695114136,0.4548917412757873,Background,True,False,False
26811350,Periodontal disease and risk of all cancers among male never smokers: an updated analysis of the Health Professionals Follow-up Study.,Clinical,4,Methods,0.99,0.2427438646554947,0.1593522727489471,0.3338410556316376,Background,False,False,False
26811350,Periodontal disease and risk of all cancers among male never smokers: an updated analysis of the Health Professionals Follow-up Study.,Clinical,5,Methods,0.99,0.2466346174478531,0.5598250031471252,0.2951148450374603,Methods,True,False,False
26811350,Periodontal disease and risk of all cancers among male never smokers: an updated analysis of the Health Professionals Follow-up Study.,Clinical,6,Methods,0.98,0.204756423830986,0.2104396820068359,0.309000015258789,Methods,True,False,False
26811350,Periodontal disease and risk of all cancers among male never smokers: an updated analysis of the Health Professionals Follow-up Study.,Clinical,7,Methods,0.99,0.1511439085006714,0.0863063931465148,0.2149704694747924,Methods,True,False,False
26811350,Periodontal disease and risk of all cancers among male never smokers: an updated analysis of the Health Professionals Follow-up Study.,Clinical,8,Results,0.99,0.2304309010505676,0.6357736587524414,0.8544142246246338,Methods,False,False,False
26811350,Periodontal disease and risk of all cancers among male never smokers: an updated analysis of the Health Professionals Follow-up Study.,Clinical,9,Results,0.99,0.7692440748214722,0.6548151969909668,0.8027241230010986,Results,True,False,False
26811350,Periodontal disease and risk of all cancers among male never smokers: an updated analysis of the Health Professionals Follow-up Study.,Clinical,10,Results,0.99,0.7126014232635498,0.5111976861953735,0.7878867983818054,Results,True,False,False
