PMID,Title,Dataset,sentence_id,rhetorical_role,label_confidence,local_similarity_to_previous_sentence,similarity_to_opening_anchor,similarity_to_own_role_anchor_loo,previous_role,same_role_as_previous,low_local_similarity_flag,within_role_low_similarity_flag
39948158,The impact of e-cigarette use on periodontal health: a systematic review and meta-analysis.,Review,14,Conclusion,0.99,0.0822065472602844,0.0657281503081321,0.1138266026973724,Results,False,False,False
39948158,The impact of e-cigarette use on periodontal health: a systematic review and meta-analysis.,Review,15,Conclusion,0.98,0.0675192922353744,0.7221468687057495,0.342292457818985,Conclusion,True,False,False
39948158,The impact of e-cigarette use on periodontal health: a systematic review and meta-analysis.,Review,16,Conclusion,0.97,0.4461621046066284,0.3184706568717956,0.3916197419166565,Conclusion,True,False,False
39948158,The impact of e-cigarette use on periodontal health: a systematic review and meta-analysis.,Review,17,Methods,0.95,-0.0248483531177043,0.0672941282391548,0.1667951047420501,Conclusion,False,True,False
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,1,Aim,0.99,,0.7051432132720947,-0.0055460277944803,,False,False,False
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,2,Aim,0.98,-0.0055460277944803,0.7051432728767395,-0.0055460277944803,Aim,True,True,True
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,3,Methods,0.99,0.0838884115219116,0.1793391853570938,0.2924629747867584,Aim,False,True,False
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,4,Methods,0.97,0.3415558636188507,0.3950919210910797,0.4544525444507599,Methods,True,False,False
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,5,Methods,0.99,0.3261324465274811,0.5280437469482422,0.4365236759185791,Methods,True,False,False
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,6,Methods,0.98,0.439907968044281,0.3667208552360534,0.4120616316795349,Methods,True,False,False
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,7,Results,0.99,0.3514101803302765,0.2460431456565857,0.3208754062652588,Methods,False,False,False
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,8,Results,0.99,0.3337867856025696,0.1691452711820602,0.5401594638824463,Results,True,False,False
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,9,Results,0.98,0.3140408396720886,0.0466523543000221,0.2248243987560272,Results,True,False,False
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,10,Results,0.97,0.1696073412895202,0.2485044598579406,0.4549456536769867,Results,True,False,False
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,11,Results,0.97,0.421788215637207,0.3410882949829101,0.4327466487884521,Results,True,False,False
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,12,Conclusion,0.99,0.1538965106010437,0.3742744326591491,0.0364115498960018,Results,False,False,False
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,13,Conclusion,0.98,0.0392928719520568,0.2881698310375213,0.4172496497631073,Conclusion,True,True,True
40897233,Clinical outcomes of periodontal regeneration using biologic agents alone or in combination with graft materials for intrabony defects: A systematic review and meta-analysis.,Review,14,Conclusion,0.97,0.5581129789352417,0.5489448308944702,0.4044424295425415,Conclusion,True,False,False
39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,Review,1,Background,0.98,,0.8099832534790039,,,False,False,False
39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,Review,2,Aim,0.99,-0.0328063629567623,0.4657725095748901,0.0148042980581521,Background,False,False,False
39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,Review,3,Aim,0.97,0.0148042980581521,0.832565426826477,0.0148042980581521,Aim,True,False,False
39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,Review,4,Methods,0.99,0.0304868891835212,0.1698500961065292,0.0818965882062912,Aim,False,False,False
39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,Review,5,Methods,0.99,0.0973012298345565,0.7266858816146851,0.2542072236537933,Methods,True,False,False
39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,Review,6,Methods,0.98,0.268107533454895,0.1987986862659454,0.2033392786979675,Methods,True,False,False
39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,Review,7,Results,0.99,0.1744726300239563,0.2094677835702896,0.0633261948823928,Methods,False,False,False
39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,Review,8,Results,0.99,0.0715719535946846,0.470908522605896,0.4785077571868896,Results,True,False,False
39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,Review,9,Results,0.99,0.5027598738670349,0.3061603307723999,0.6620176434516907,Results,True,False,False
39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,Review,10,Results,0.99,0.7511705160140991,0.3605217039585113,0.5865027904510498,Results,True,False,False
39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,Review,11,Conclusion,0.99,0.0031341286376118,0.2202726900577545,0.0006734412163496,Results,False,False,False
39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,Review,12,Conclusion,0.98,-0.0404628217220306,0.677165150642395,0.3893925547599792,Conclusion,True,False,False
39248301,The impact of systemic and topical antimicrobial therapy combined with non-surgical periodontal therapy: A meta-analysis.,Review,13,Conclusion,0.97,0.6025031208992004,0.294452965259552,0.4650028347969055,Conclusion,True,False,False
27454460,Root coverage procedures improve patient aesthetics. A systematic review and Bayesian network meta-analysis.,Review,1,Aim,0.99,,1.0,,,False,False,False
27454460,Root coverage procedures improve patient aesthetics. A systematic review and Bayesian network meta-analysis.,Review,2,Methods,0.97,0.3211502432823181,0.3211502432823181,0.3733854293823242,Aim,False,False,False
27454460,Root coverage procedures improve patient aesthetics. A systematic review and Bayesian network meta-analysis.,Review,3,Methods,0.98,0.3733854293823242,0.5475191473960876,0.3733854293823242,Methods,True,False,False
27454460,Root coverage procedures improve patient aesthetics. A systematic review and Bayesian network meta-analysis.,Review,4,Results,0.99,0.2610977590084076,0.1209376603364944,0.2409447729587555,Methods,False,False,False
27454460,Root coverage procedures improve patient aesthetics. A systematic review and Bayesian network meta-analysis.,Review,5,Results,0.98,0.2248421609401703,0.2729268670082092,0.3297749161720276,Results,True,False,False
27454460,Root coverage procedures improve patient aesthetics. A systematic review and Bayesian network meta-analysis.,Review,6,Results,0.98,0.277520090341568,0.4508275985717773,0.279728353023529,Results,True,False,False
27454460,Root coverage procedures improve patient aesthetics. A systematic review and Bayesian network meta-analysis.,Review,7,Conclusion,0.99,0.1011117994785308,0.0553818978369236,0.0683775544166565,Results,False,True,False
27454460,Root coverage procedures improve patient aesthetics. A systematic review and Bayesian network meta-analysis.,Review,8,Conclusion,0.99,0.0683775544166565,0.7020817399024963,0.0683775544166565,Conclusion,True,True,True
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,1,Background,0.99,,0.9367631077766418,,,False,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,2,Aim,0.98,0.7550503611564636,0.9367631673812866,,Background,False,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,3,Methods,0.99,-0.0083545185625553,-0.0187218468636274,0.2324638217687606,Aim,False,True,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,4,Methods,0.99,0.0578158535063266,0.2400374114513397,0.3023562431335449,Methods,True,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,5,Methods,0.98,0.3636292219161987,0.0895575508475303,0.4317515194416046,Methods,True,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,6,Methods,0.97,0.0696381628513336,0.0032938234508037,0.0834150463342666,Methods,True,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,7,Methods,0.99,0.1235764399170875,0.0651733055710792,0.392929345369339,Methods,True,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,8,Methods,0.98,0.3229708075523376,0.1826336085796356,0.370445966720581,Methods,True,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,9,Results,0.99,0.2390378415584564,0.046854980289936,0.2224485278129577,Methods,False,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,10,Results,0.98,0.1353654265403747,0.0830925107002258,0.1894479691982269,Results,True,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,11,Results,0.98,0.098770685493946,0.7191247940063477,0.3994311690330505,Results,True,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,12,Results,0.98,0.3358744978904724,0.324218213558197,0.3981496095657348,Results,True,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,13,Results,0.99,0.1801234781742096,0.6059432625770569,0.3629529476165771,Results,True,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,14,Results,0.99,0.3458625078201294,0.3175495266914367,0.3082822561264038,Results,True,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,15,Conclusion,0.99,0.3276482820510864,0.5533971786499023,,Results,False,False,False
26595831,Association of susceptible genotypes to periodontal disease with the clinical outcome and tooth survival after non-surgical periodontal therapy: A systematic review and meta-analysis.,Review,16,Limitation/Future,0.99,0.0144220562651753,0.1780429780483245,,Conclusion,False,True,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,1,Background,0.99,,0.910786509513855,,,False,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,2,Aim,0.99,0.6590641736984253,0.9107866287231444,,Background,False,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,3,Methods,0.99,0.1231922954320907,0.0528246238827705,0.1779141724109649,Aim,False,True,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,4,Methods,0.98,0.0551500916481018,0.7582447528839111,0.4487344622611999,Methods,True,True,True
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,5,Methods,0.98,0.4350185096263885,0.4088221490383148,0.4369196891784668,Methods,True,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,6,Methods,0.97,0.2453719228506088,0.1403882950544357,0.5523190498352051,Methods,True,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,7,Methods,0.97,0.4441685080528259,0.2311180233955383,0.5792570114135742,Methods,True,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,8,Methods,0.96,0.4049330949783325,0.1315328031778335,0.5039052367210388,Methods,True,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,9,Methods,0.96,0.4084926843643188,0.2008417695760727,0.5372359156608582,Methods,True,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,10,Results,0.99,0.3580557703971863,0.3255932927131653,0.3974472880363464,Methods,False,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,11,Results,0.99,0.3325030207633972,0.6870462894439697,0.5773450136184692,Results,True,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,12,Results,0.98,0.7631620168685913,0.650028645992279,0.5024683475494385,Results,True,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,13,Results,0.97,0.2121856808662414,0.2155218720436096,0.5475951433181763,Results,True,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,14,Results,0.95,0.7013334035873413,0.1647932678461074,0.4026528298854828,Results,True,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,15,Limitation/Future,0.98,0.2164660692214965,0.1257222592830658,,Results,False,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,16,Conclusion,0.99,0.2096327692270279,0.0614654198288917,0.2549852132797241,Limitation/Future,False,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,17,Conclusion,0.99,0.0708689615130424,0.7573909163475037,0.4392499029636383,Conclusion,True,True,True
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,18,Conclusion,0.98,0.6653733253479004,0.8308604955673218,0.4389338493347168,Conclusion,True,False,False
34246253,Effects of non-surgical periodontal therapy on periodontal clinical data in periodontitis patients with rheumatoid arthritis: a meta-analysis.,Review,19,Conclusion,0.97,0.1295281946659088,0.1522815525531768,0.3157165944576263,Conclusion,True,True,True
31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,Review,1,Background,0.99,,0.7741861343383789,0.5891667604446411,,False,False,False
31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,Review,2,Background,0.95,0.5891667604446411,0.8075526356697083,0.5891667604446411,Background,True,False,False
31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,Review,3,Aim,0.98,0.1475279629230499,0.5688266754150391,,Background,False,False,False
31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,Review,4,Methods,1.0,0.2678734362125397,0.1117123216390609,0.0566172935068607,Aim,False,False,False
31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,Review,5,Methods,0.99,0.0701593831181526,0.1639410257339477,0.0747204422950744,Methods,True,True,True
31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,Review,6,Methods,0.97,0.0361088626086711,0.6598871946334839,0.0324345491826534,Methods,True,True,True
31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,Review,7,Results,1.0,0.099431000649929,0.1676327288150787,0.1098872050642967,Methods,False,False,False
31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,Review,8,Results,0.99,0.1171185672283172,0.258952260017395,0.265243262052536,Results,True,False,False
31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,Review,9,Results,0.99,0.2526392340660095,0.714903712272644,0.4668839275836944,Results,True,False,False
31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,Review,10,Results,0.97,0.612006425857544,0.6103596091270447,0.4553263187408447,Results,True,False,False
31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,Review,11,Conclusion,0.99,0.5492460131645203,0.7445188760757446,0.4381832480430603,Results,False,False,False
31577700,Association between the IL-10 rs1800872 polymorphisms and periodontitis susceptibility: A meta-analysis.,Review,12,Conclusion,0.97,0.4381832480430603,0.487746924161911,0.4381832480430603,Conclusion,True,False,False
33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,Review,1,Background,0.98,,0.7909091711044312,0.1418047845363617,,False,False,False
33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,Review,2,Background,0.96,0.1418047845363617,0.594272792339325,0.1418047845363617,Background,True,False,False
33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,Review,3,Aim,0.99,0.1549733132123947,0.7969439029693604,,Background,False,False,False
33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,Review,4,Methods,0.99,0.2476842701435089,0.3520741462707519,0.2497444301843643,Aim,False,False,False
33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,Review,5,Methods,0.99,0.2497444599866867,0.6444263458251953,0.2497444599866867,Methods,True,False,False
33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,Review,6,Results,1.0,0.1011963784694671,0.0989014133810997,0.1955187618732452,Methods,False,False,False
33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,Review,7,Results,0.98,0.2122853249311447,0.246580496430397,0.2699458599090576,Results,True,False,False
33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,Review,8,Results,0.99,0.1860743165016174,0.7092589139938354,0.1765603423118591,Results,True,False,False
33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,Review,9,Conclusion,1.0,0.103263258934021,0.1514624804258346,0.1425980776548385,Results,False,False,False
33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,Review,10,Conclusion,0.98,0.143684908747673,0.6068936586380005,0.6224991679191589,Conclusion,True,False,False
33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,Review,11,Conclusion,0.96,0.7719758749008179,0.697454035282135,0.6547257900238037,Conclusion,True,False,False
33179280,Is periodontal disease a risk indicator for colorectal cancer? A systematic review and meta-analysis.,Review,12,Conclusion,0.92,0.4093600809574127,0.5222502946853638,0.3677804470062256,Conclusion,True,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,1,Background,0.98,,0.8192808628082275,0.3882993459701538,,False,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,2,Background,0.97,0.3882993161678314,0.7722314596176147,0.3882993161678314,Background,True,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,3,Aim,0.99,0.5122972726821899,0.8696625232696533,,Background,False,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,4,Methods,1.0,0.103904977440834,0.1227556616067886,0.2373945116996765,Aim,False,True,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,5,Methods,0.99,0.1343803107738495,0.7856979370117188,0.3868009746074676,Methods,True,True,True
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,6,Methods,0.99,0.3110108375549316,0.2842347025871277,0.494792491197586,Methods,True,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,7,Methods,0.99,0.4522604346275329,0.2818237543106079,0.6165951490402222,Methods,True,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,8,Methods,0.98,0.6682356595993042,0.2208542227745056,0.4868843555450439,Methods,True,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,9,Results,0.99,0.2519415616989136,0.5521523952484131,0.2718325555324554,Methods,False,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,10,Results,0.98,0.1538794040679931,0.4869701564311981,0.4539692401885986,Results,True,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,11,Results,0.98,0.3413022458553314,0.1499345898628235,0.4129534959793091,Results,True,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,12,Results,0.99,0.3573704659938812,0.3080448508262634,0.4111631214618683,Results,True,False,False
41810713,Oral Health and Oral Hygiene Status Among the Particularly Vulnerable Tribal Groups (PVTGs) of India: A Systematic Review and Meta-Analysis.,Review,13,Results,0.97,0.2424972057342529,0.4875688850879669,0.332010954618454,Results,True,False,False
